ticker,hard_stop,callback_base,callback_high,total_return,cagr,sharpe,mdd,trades,win_rate,return_mdd_ratio
TSLA,-0.05,0.05,0.11,1.06234555580616,0.12834384515482444,0.4565064154690584,-0.8174218305463727,79,0.3037974683544304,1.2996295377823197
TSLA,-0.05,0.06,0.07,0.9325631882925034,0.11617564465755414,0.43501033474716205,-0.8453582662145193,87,0.2988505747126437,1.1031573541813038
TSLA,-0.05,0.06,0.09,1.4123337384462356,0.1582380496962239,0.506587271319327,-0.8117122307650085,81,0.2962962962962963,1.7399438925728195
TSLA,-0.05,0.06,0.11,1.0367178316116332,0.125992614743631,0.4527841209854204,-0.8174116453759339,78,0.3076923076923077,1.2682934448956116
TSLA,-0.05,0.08,0.07,1.976850118514061,0.19958677687515292,0.5731639366296756,-0.8179508604888373,85,0.3058823529411765,2.416832372219308
TSLA,-0.05,0.08,0.09,2.7155909922914505,0.24477681827716413,0.642147437823162,-0.785660880620919,79,0.3037974683544304,3.456441652211677
TSLA,-0.05,0.08,0.11,2.1371374569396973,0.2101277953250067,0.5891476246471429,-0.7993875775880277,76,0.3157894736842105,2.6734684361596273
TSLA,-0.06,0.03,0.07,0.039747193320274356,0.006523390021819786,0.2322703719424591,-0.8511528619140822,86,0.32558139534883723,0.046698066938164806
TSLA,-0.06,0.03,0.09,0.11222315661430358,0.01790135537470494,0.2559821541337748,-0.8352929939919674,83,0.3253012048192771,0.13435184710214723
TSLA,-0.06,0.03,0.11,-0.043083583209991456,-0.007319660731749056,0.20817984043054724,-0.8372799598834488,81,0.3333333333333333,0.05145660385325451
TSLA,-0.06,0.04,0.07,0.6419730225334167,0.08624338929297304,0.38303363458705364,-0.8350443705453996,81,0.32098765432098764,0.7687891148995106
TSLA,-0.06,0.04,0.09,0.8623850517597198,0.10930947781320466,0.4241047176233851,-0.8174793918911238,77,0.3116883116883117,1.0549318555477136
TSLA,-0.06,0.04,0.11,0.6284812839889526,0.08474933582205035,0.3818723939837029,-0.8167171309087631,74,0.32432432432432434,0.7695213681750989
TSLA,-0.06,0.05,0.07,0.7781085278930664,0.10077305685701288,0.40833494376208385,-0.814334069992171,81,0.32098765432098764,0.955515133857223
TSLA,-0.06,0.05,0.09,0.9349481141958237,0.11640531034474844,0.43644391905627217,-0.8029039418256766,76,0.3157894736842105,1.1644582439960371
TSLA,-0.06,0.05,0.11,0.654935654586792,0.08766924666522002,0.3873148548300838,-0.8064151321540184,73,0.3287671232876712,0.8121569505242182
TSLA,-0.06,0.06,0.07,0.7560539584388732,0.09848356550645176,0.4047564696815991,-0.8143226932589904,80,0.325,0.9284451541109329
TSLA,-0.06,0.06,0.09,0.9107020902614593,0.11405936849837439,0.43279506781745414,-0.8029044984716314,75,0.32,1.134259543937076
TSLA,-0.06,0.06,0.11,0.6341487748823166,0.08537819619102183,0.383808249791049,-0.8064105820656894,72,0.3333333333333333,0.7863844907117792
TSLA,-0.06,0.08,0.07,1.795499016292572,0.18707431178599787,0.5525502363145316,-0.7973273585156486,78,0.3333333333333333,2.2518969117467362
TSLA,-0.06,0.08,0.09,2.0419397041244505,0.20392298607121484,0.5785825947507787,-0.7919478575992814,73,0.3287671232876712,2.5783764480585964
TSLA,-0.06,0.08,0.11,1.601864330403328,0.17294426158193565,0.5303195358294241,-0.8048505462615272,70,0.34285714285714286,1.9902630840519056
TSLA,-0.08,0.03,0.07,1.4365995439825059,0.1601735271312359,0.5084802454324772,-0.8301607947635241,70,0.4,1.7305075752122565
TSLA,-0.08,0.03,0.09,1.4764761036252976,0.16331953953380451,0.5137147301063991,-0.8238821052776834,68,0.38235294117647056,1.7920963377735486
TSLA,-0.08,0.03,0.11,0.9408290576047897,0.11697063236779526,0.43807489636276364,-0.8092910453837879,66,0.3787878787878788,1.1625348667470092
TSLA,-0.08,0.04,0.07,3.3241685764780047,0.276675860296957,0.6838027246872278,-0.7991922717590909,65,0.4,4.159410312065736
TSLA,-0.08,0.04,0.09,3.6607466643743516,0.292739699986895,0.7055292759760945,-0.7917656096800166,62,0.3709677419354839,4.623523198808549
TSLA,-0.08,0.04,0.11,2.7010502977113724,0.24396285757648273,0.6371133700113678,-0.7714930271405575,60,0.36666666666666664,3.5010689697643516
TSLA,-0.08,0.05,0.07,3.3323629295520782,0.27707913005983653,0.6842588769008352,-0.7962138559806824,65,0.4,4.185261163846071
TSLA,-0.08,0.05,0.09,4.03045152070713,0.30930667440768556,0.7282269701945054,-0.7723435353855874,61,0.3770491803278688,5.2184699373381225
TSLA,-0.08,0.05,0.11,2.9073112842082978,0.2552681384593609,0.6534406552357557,-0.7607406776206859,59,0.3728813559322034,3.821685062643537
TSLA,-0.08,0.06,0.07,3.278657520576477,0.27442445962900575,0.6801646170534802,-0.7962056078304413,64,0.40625,4.1178528364179705
TSLA,-0.08,0.06,0.09,3.9676078270988464,0.30656375323021634,0.7240366716865463,-0.7723462124304361,60,0.38333333333333336,5.137084591395212
TSLA,-0.08,0.06,0.11,2.8584840328016283,0.25263763629237657,0.6493886748695279,-0.7607484102163915,58,0.3793103448275862,3.7574630382580034
TSLA,-0.08,0.08,0.07,6.106938622400284,0.3870012250894015,0.8294048361813146,-0.7802014496568817,63,0.4126984126984127,7.827386920501114
TSLA,-0.08,0.08,0.09,7.251783564479828,0.4219934760717945,0.8714584390043174,-0.7494237931266166,59,0.3898305084745763,9.67647895755376
TSLA,-0.08,0.08,0.11,5.494371876841545,0.36630181664506334,0.8034023397077462,-0.7656477960588967,57,0.38596491228070173,7.176108786733707
NFLX,-0.03,0.03,0.07,0.7320837883186341,0.09596788398813216,0.38622786753480026,-0.6461016464357394,63,0.2857142857142857,1.13307835130466
NFLX,-0.03,0.03,0.09,0.7245665633945465,0.09517297281295711,0.3842474039548608,-0.6567293615655524,58,0.3103448275862069,1.1032955214112548
NFLX,-0.03,0.03,0.11,0.37492888343811037,0.05455144800917067,0.27951002439005984,-0.6682602127838205,58,0.29310344827586204,0.5610522312502216
NFLX,-0.03,0.04,0.07,0.8152138248329163,0.10457212305726027,0.4079754380817335,-0.6461024082842458,60,0.2833333333333333,1.2617408856248555
NFLX,-0.03,0.04,0.09,0.845251906255722,0.10760049966104202,0.415655233942441,-0.6567281731538956,54,0.2962962962962963,1.2870650914768176
NFLX,-0.03,0.04,0.11,0.47068190487670897,0.06646182067026407,0.31074905634177846,-0.6682576626328446,54,0.2777777777777778,0.7043419495143327
NFLX,-0.03,0.05,0.07,0.600129279762268,0.08157576544672995,0.3494268843421272,-0.6461008288056883,59,0.288135593220339,0.9288477169602177
NFLX,-0.03,0.05,0.09,0.639165036567688,0.0859332825400454,0.3606230411358513,-0.6567279581504104,54,0.2962962962962963,0.9732569302635049
NFLX,-0.03,0.05,0.11,0.33335810986328124,0.049164296524169426,0.2658268853947134,-0.6682573689071014,54,0.2777777777777778,0.49884688949778483
NFLX,-0.03,0.06,0.07,0.6579511212234497,0.08799960585488842,0.36581240748983584,-0.646100081891529,59,0.288135593220339,1.0183424204145362
NFLX,-0.03,0.06,0.09,0.6853779709892273,0.09098158979890125,0.37340552365232577,-0.6567254298611168,53,0.3018867924528302,1.04362940709357
NFLX,-0.03,0.06,0.11,0.3709194380016327,0.054037823660454176,0.2789605166148069,-0.6682598725805159,53,0.2830188679245283,0.5550526871669107
NFLX,-0.03,0.08,0.07,0.9353916414756774,0.11644799551188911,0.4360415351611483,-0.6461005976261206,58,0.29310344827586204,1.4477492280806727
NFLX,-0.03,0.08,0.09,1.0266011853637695,0.1250576671706276,0.4568565831344446,-0.6567273045906988,51,0.3137254901960784,1.5632077091778487
NFLX,-0.03,0.08,0.11,0.4065632784061432,0.058560742891651696,0.29205884871753657,-0.668256951441538,51,0.29411764705882354,0.6083936388976137
NFLX,-0.04,0.03,0.07,0.1714137004623413,0.026744025113642822,0.21097436454480778,-0.6676157620663192,58,0.3103448275862069,0.25675502317651017
NFLX,-0.04,0.03,0.09,0.3493615013179779,0.05125452230608918,0.27460848940097127,-0.6730683772016668,51,0.35294117647058826,0.5190579637249859
NFLX,-0.04,0.03,0.11,0.0884815084323883,0.01424401146901566,0.1799221221054483,-0.6897615780384759,50,0.34,0.12827839538991062
NFLX,-0.04,0.04,0.07,0.21311356046867372,0.03275274574881082,0.22711796653436694,-0.6676164126921041,56,0.30357142857142855,0.31921558011030937
NFLX,-0.04,0.04,0.09,0.4267093701515198,0.06107503853601459,0.30000524681033747,-0.6730670403946779,48,0.3333333333333333,0.6339775156740743
NFLX,-0.04,0.04,0.11,0.1505198233013153,0.023666037111485183,0.20517811226124366,-0.6897600874606196,47,0.3191489361702128,0.21822054658955448
NFLX,-0.04,0.05,0.07,0.1354505517539978,0.02141706389300224,0.1979833943657703,-0.6676140542683923,55,0.3090909090909091,0.20288750796660787
NFLX,-0.04,0.05,0.09,0.30535487275886536,0.04545592895495765,0.26042406247368566,-0.67307065681354,48,0.3333333333333333,0.4536743203224465
NFLX,-0.04,0.05,0.11,0.07437053882980346,0.012038640729795658,0.17536399085504892,-0.6897571707999492,47,0.3191489361702128,0.1078213347801109
NFLX,-0.04,0.06,0.07,0.08069079626846314,0.013029384858078474,0.17602682086557483,-0.6676143368242403,55,0.3090909090909091,0.12086438504646167
NFLX,-0.04,0.06,0.09,0.3421612481060028,0.05031665721149259,0.2733159497752734,-0.6730676475220082,47,0.3404255319148936,0.5083608599606843
NFLX,-0.04,0.06,0.11,0.10464008614730835,0.0167403310440839,0.18852457858819294,-0.6897592840208494,46,0.32608695652173914,0.1517052232154448
NFLX,-0.04,0.08,0.07,0.34353147103881837,0.0504954572906009,0.2750638972421802,-0.6676128458418064,53,0.32075471698113206,0.5145668978338077
NFLX,-0.04,0.08,0.09,0.6926972231235504,0.09177053715136063,0.3767543181814516,-0.6730705620952316,44,0.36363636363636365,1.029159886249106
NFLX,-0.04,0.08,0.11,0.39462709977722166,0.05705688097342332,0.2925486462054702,-0.6897616556538017,43,0.3488372093023256,0.5721209588015849
NFLX,-0.05,0.03,0.07,-0.11628674247169495,-0.02041141479337727,0.08484121293044931,-0.7211252644728678,60,0.31666666666666665,0.1612573407155536
NFLX,-0.05,0.03,0.09,-0.01301202138710022,-0.0021825134120964096,0.13387270998031714,-0.7212739578360675,55,0.34545454545454546,0.01804033161843009
NFLX,-0.05,0.03,0.11,-0.19476062620735168,-0.035490517402415045,0.04599807356685512,-0.732489454288779,53,0.33962264150943394,0.26588864190059536
NFLX,-0.05,0.04,0.07,-0.08481121870613098,-0.014675569625334117,0.10125049625371733,-0.7211242382816052,58,0.3103448275862069,0.1176097185531177
NFLX,-0.05,0.04,0.09,0.043576261535644534,0.007140794063127176,0.1596625822541383,-0.7212729149656633,52,0.3269230769230769,0.060415774156331675
NFLX,-0.05,0.04,0.11,-0.14883081800079345,-0.02652384067649194,0.07163863149479574,-0.7324904983184779,50,0.32,0.20318463972222564
NFLX,-0.05,0.05,0.07,-0.13377621746253968,-0.02367251518843727,0.07765637938400886,-0.7179876299117963,57,0.3157894736842105,0.18632106165808718
NFLX,-0.05,0.05,0.09,-0.03444324179649353,-0.005830011020026893,0.12569186701991583,-0.7181416374616212,52,0.3269230769230769,0.047961627622983
NFLX,-0.05,0.05,0.11,-0.19625534747123718,-0.03578941563538873,0.04724805893235715,-0.7294851036652018,50,0.32,0.2690327005790496
NFLX,-0.05,0.06,0.07,0.23181868470191955,0.03539228755240886,0.2176282423880405,-0.5786428405497394,56,0.32142857142857145,0.40062482149036927
NFLX,-0.05,0.06,0.09,0.48330907816886903,0.0679838751714863,0.3068133272602526,-0.578870231902628,50,0.34,0.8349178305132932
NFLX,-0.05,0.06,0.11,0.23470534706497193,0.03579665491646278,0.22066840112936043,-0.5958157012624389,48,0.3333333333333333,0.39392272907153764
NFLX,-0.05,0.08,0.07,0.02135398624229431,0.0035309689384031007,0.1549496672312187,-0.7189838096521386,54,0.3333333333333333,0.029700232405269148
NFLX,-0.05,0.08,0.09,0.24766607375335695,0.037602559926578794,0.24332018210372722,-0.7191366857655922,47,0.3617021276595745,0.34439360229507954
NFLX,-0.05,0.08,0.11,0.039656622791290286,0.006508763390102867,0.16508298693154816,-0.730438924985231,45,0.35555555555555557,0.0542914971187935
NFLX,-0.06,0.03,0.07,-0.14569437448883057,-0.02592635602031268,0.06859049533550776,-0.7235978304705207,51,0.35294117647058826,0.201347168763749
NFLX,-0.06,0.03,0.09,0.09261035986328126,0.014884794444334215,0.17342275541649774,-0.6540824327075145,49,0.3673469387755102,0.14158820850749518
NFLX,-0.06,0.03,0.11,-0.29254273349380494,-0.05609749708720979,-0.012741165878868133,-0.738027135062681,46,0.34782608695652173,0.3963847934520174
NFLX,-0.06,0.04,0.07,-0.11527331739616394,-0.02022410427960175,0.08509502351216139,-0.7236003356796312,49,0.3469387755102041,0.15930522929884372
NFLX,-0.06,0.04,0.09,0.15525123434066773,0.024367101027026994,0.19971837881987334,-0.6540825911537997,46,0.34782608695652173,0.23735723353652483
NFLX,-0.06,0.04,0.11,-0.25222401199913025,-0.04732956239616193,0.013127632277324039,-0.7380344473411056,43,0.32558139534883723,0.3417510021487616
NFLX,-0.06,0.05,0.07,-0.1905008025302887,-0.034641212568940594,0.04632675409100624,-0.7235998486558708,49,0.3469387755102041,0.2632681624853227
NFLX,-0.06,0.05,0.09,0.0569878669128418,0.00928852121837398,0.15958008090309114,-0.6540820075989471,46,0.34782608695652173,0.08712648605338817
NFLX,-0.06,0.05,0.11,-0.3017125491847992,-0.058149559077832924,-0.016120731920767305,-0.7380296838943309,43,0.32558139534883723,0.4088081492776347
NFLX,-0.06,0.06,0.07,-0.15815315638542174,-0.028310616944748013,0.06542094375370702,-0.7235963966765653,49,0.3469387755102041,0.21856542834072926
NFLX,-0.06,0.06,0.09,0.1272793362751007,0.020187155156574432,0.1899378052406008,-0.6540822036343396,45,0.35555555555555557,0.1945922631251643
NFLX,-0.06,0.06,0.11,-0.23131176494026184,-0.042936030156654925,0.027868711881319962,-0.7380268783358416,42,0.3333333333333333,0.3134191609143572
NFLX,-0.06,0.08,0.07,-0.034251741146087644,-0.005797121104261227,0.13104572846019222,-0.7410349415234914,47,0.3617021276595745,0.04622149270811657
NFLX,-0.06,0.08,0.09,0.42171638514709475,0.06045466901231333,0.29713010950739643,-0.6540821874343645,42,0.38095238095238093,0.6447452525825172
NFLX,-0.06,0.08,0.11,-0.09072275911712646,-0.01574016965131786,0.10646618734549806,-0.7545542177705107,39,0.358974358974359,0.12023358558008722
NFLX,-0.08,0.03,0.07,0.07244357929420471,0.011735610553499587,0.16757386748433792,-0.6479799256877203,41,0.4146341463414634,0.11179911046984702
NFLX,-0.08,0.03,0.09,-0.11652863283348083,-0.020456149643236277,0.08837623782672682,-0.697905192676339,40,0.425,0.1669691443140218
NFLX,-0.08,0.03,0.11,-0.17449226137542725,-0.03148242877761864,0.062023296297893694,-0.7100577917888099,37,0.43243243243243246,0.24574374564053217
NFLX,-0.08,0.04,0.07,0.008904540056228637,0.001479966043138603,0.13692201362077844,-0.6479795190234836,40,0.4,0.013742008496885725
NFLX,-0.08,0.04,0.09,-0.15144806832885743,-0.027023825989237804,0.06702221268263267,-0.6979028060772682,38,0.39473684210526316,0.2170045270058563
NFLX,-0.08,0.04,0.11,-0.18609597797966004,-0.03376690514478975,0.051709160917732755,-0.710050890643881,35,0.4,0.2620882255508565
NFLX,-0.08,0.05,0.07,0.2163236248626709,0.03320812784796412,0.22662045931320407,-0.6480842439828511,40,0.4,0.33378935974933993
NFLX,-0.08,0.05,0.09,0.0006176547698974609,0.00010301005672097574,0.14639566278764246,-0.6979055818102595,38,0.39473684210526316,0.0008850119357053423
NFLX,-0.08,0.05,0.11,-0.056401260036468504,-0.009637811189718959,0.12357233289107068,-0.7100511343077724,35,0.4,0.07943267366434671
NFLX,-0.08,0.06,0.07,-0.015363948669433594,-0.002579558864479803,0.12743152703901447,-0.6542825529035534,40,0.4,0.023482131078158774
NFLX,-0.08,0.06,0.09,0.07696558415794373,0.012446018118804192,0.17934565979719685,-0.6979086245714291,37,0.40540540540540543,0.11028031671797532
NFLX,-0.08,0.06,0.11,0.015562527252197266,0.0025794525452846884,0.15623329847159204,-0.7100591055332509,34,0.4117647058823529,0.021917227919371424
NFLX,-0.08,0.08,0.07,0.28212220251083375,0.04232866025159798,0.25103110936604006,-0.6701743429602158,38,0.42105263157894735,0.42096837259492287
NFLX,-0.08,0.08,0.09,0.4008875820579529,0.05784698249178577,0.2960762899687118,-0.7169534665146597,35,0.42857142857142855,0.5591542558637672
NFLX,-0.08,0.08,0.11,0.26417094833755494,0.03987980483923215,0.252973934304372,-0.7283371951939499,32,0.4375,0.3627041843815329
